"Monitoring Point ID","Monitoring Point Name","Latitude","Longitude","Located on Feature Name","Located on Type","Drainage Region Name","Feature Reference Code","Monitoring Active","Sample Start Date","Sample Start Time","Sample End Date","Sample End Time","Time Interval","Sample Start Depth","Sample End Depth","Depth Interval","Preservative","Action Type","Al-Diss-Water (ALUMINIUM) (mg/L) Result","Al-Diss-Water (ALUMINIUM) (mg/L) Detection Limit","Al-Diss-Water (ALUMINIUM) (mg/L) Greater Than","As-Diss-Water (ARSENIC) (mg/L) Result","As-Diss-Water (ARSENIC) (mg/L) Detection Limit","As-Diss-Water (ARSENIC) (mg/L) Greater Than","B-Diss-Water (BORON) (mg/L) Result","B-Diss-Water (BORON) (mg/L) Detection Limit","B-Diss-Water (BORON) (mg/L) Greater Than","Ba-Diss-Water (BARIUM) (mg/L) Result","Ba-Diss-Water (BARIUM) (mg/L) Detection Limit","Ba-Diss-Water (BARIUM) (mg/L) Greater Than","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Result","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Detection Limit","COD (CHEMICAL OXYGEN DEMAND) (mg/L) Greater Than","Cd-Diss-Water (CADMIUM) (mg/L) Result","Cd-Diss-Water (CADMIUM) (mg/L) Detection Limit","Cd-Diss-Water (CADMIUM) (mg/L) Greater Than","Cr-Diss-Water (CHROMIUM) (mg/L) Result","Cr-Diss-Water (CHROMIUM) (mg/L) Detection Limit","Cr-Diss-Water (CHROMIUM) (mg/L) Greater Than","Cu-Diss-Water (COPPER) (mg/L) Result","Cu-Diss-Water (COPPER) (mg/L) Detection Limit","Cu-Diss-Water (COPPER) (mg/L) Greater Than","Fe-Diss-Water (IRON) (mg/L) Result","Fe-Diss-Water (IRON) (mg/L) Detection Limit","Fe-Diss-Water (IRON) (mg/L) Greater Than","Mn-Diss-Water (MANGANESE) (mg/L) Result","Mn-Diss-Water (MANGANESE) (mg/L) Detection Limit","Mn-Diss-Water (MANGANESE) (mg/L) Greater Than","Mo-Diss-Water (MOLYBDENUM) (mg/L) Result","Mo-Diss-Water (MOLYBDENUM) (mg/L) Detection Limit","Mo-Diss-Water (MOLYBDENUM) (mg/L) Greater Than","Ni-Diss-Water (NICKEL) (mg/L) Result","Ni-Diss-Water (NICKEL) (mg/L) Detection Limit","Ni-Diss-Water (NICKEL) (mg/L) Greater Than","Pb-Diss-Water (LEAD) (mg/L) Result","Pb-Diss-Water (LEAD) (mg/L) Detection Limit","Pb-Diss-Water (LEAD) (mg/L) Greater Than","Sr-Diss-Water (STRONTIUM) (mg/L) Result","Sr-Diss-Water (STRONTIUM) (mg/L) Detection Limit","Sr-Diss-Water (STRONTIUM) (mg/L) Greater Than","V-Diss-Water (VANADIUM) (mg/L) Result","V-Diss-Water (VANADIUM) (mg/L) Detection Limit","V-Diss-Water (VANADIUM) (mg/L) Greater Than","Zn-Diss-Water (ZINC) (mg/L) Result","Zn-Diss-Water (ZINC) (mg/L) Detection Limit","Zn-Diss-Water (ZINC) (mg/L) Greater Than","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Result","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Detection Limit","E.COLI-Susp-Water (ESCHERICHIA COLI) (cfu/100mL) Greater Than","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Result","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Detection Limit","E.COLI-SuspMPN-Water (ESCHERICHIA COLI BY MPN METHOD) (MPN/100mL) Greater Than","Eh-Phys-Water (REDOX POTENTIAL) (mV) Result","Eh-Phys-Water (REDOX POTENTIAL) (mV) Detection Limit","Eh-Phys-Water (REDOX POTENTIAL) (mV) Greater Than","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Result","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Counting Stat","Hydrogen-3-Water (TRITIUM ATOM RATIO WITH RESPECT TO HYDROGEN (3H/1H)) (TU) Greater Than","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Result","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Detection Limit","O-Abs-Water (OXYGEN ABSORBED) (mg/L) Greater Than","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Result","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Detection Limit","O-Diss-Water (OXYGEN DISSOLVED) (mg/L) Greater Than","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Result","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Detection Limit","SOLIDS-Susp-Water (TOTAL SUSPENDED SOLIDS) (mg/L) Greater Than","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Result","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Detection Limit","TC-SuspMPN-Water (TOTAL COLIFORM COUNT BY MPN METHOD) (MPN/100mL) Greater Than","TEMP-Phys-Water (TEMPERATURE) (°C) Result","TEMP-Phys-Water (TEMPERATURE) (°C) Detection Limit","TEMP-Phys-Water (TEMPERATURE) (°C) Greater Than"
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1982-05-14","20:00:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1982-06-18","19:45:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1982-07-10","16:05:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1982-09-17","17:45:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1982-11-20","11:15:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1982-12-25","12:25:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1983-01-22","13:50:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1983-10-15","13:50:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1984-01-06","12:35:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1984-04-06","14:35:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1984-07-14","14:10:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1984-10-06","14:00:00","","","","0","","","NONE","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1985-01-05","06:20:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1985-04-06","08:15:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1985-06-08","06:40:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1985-09-06","19:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1986-03-08","06:50:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1986-06-07","08:30:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1986-09-06","16:55:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1986-12-06","14:10:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1987-03-07","07:10:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1987-06-05","15:30:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1987-09-05","10:10:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1987-12-12","06:55:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1988-03-05","08:00:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1988-09-02","10:35:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1988-12-03","15:35:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1989-03-03","07:15:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1989-06-02","08:15:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1989-09-02","07:55:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.8","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1989-12-09","15:40:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1990-03-10","07:30:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1990-06-02","10:55:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1990-09-08","07:35:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1990-12-08","06:59:00","","","","0","","","HGCL2","Sample","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3","0.1",""
"101764","A1H001 MOILOS 37 JO ON DINOKANA UPPER EYE AT DINOKANA PUMP STATION","-25.457","25.85331","DINOKANA UPPER EYE AT DINOKANA (AT PUMP STATION) (A1)                                               ","Spring/Eye","A10A","","Yes","1991-03-02","08:10:00","","","","0","","","","Observation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6","0.1",""
