"GeositeInfo_DataOwner","GeositeInfo_Identifier","GeositeInfo_GeositeType","GeositeInfo_Latitude","GeositeInfo_Longitude","WaterLevel_ReferencePoint","WaterLevel_ReferenceHeight","WaterLevel_MeasuringMethod","WaterLevel_WaterLevelStatus","WaterLevel_PiezometerNumber","WaterLevel_MeasurementDateAndTime","WaterLevel_WaterLevel"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1994-01-18 12:00:00","41.38"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1994-02-16 12:00:00","41.42"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1994-05-03 12:00:00","41.62"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1994-06-07 12:00:00","41.68"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1994-06-29 12:00:00","41.81"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1994-07-28 12:00:00","41.89"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1994-08-31 12:00:00","41.89"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1994-09-22 12:00:00","41.71"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1994-10-19 12:00:00","41.79"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1994-11-22 12:00:00","41.83"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1994-12-20 12:00:00","41.88"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-01-18 12:00:00","41.59"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-02-23 12:00:00","41.98"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-03-29 12:00:00","42.04"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-04-18 12:00:00","42.06"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-06-06 12:00:00","42.09"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-06-26 12:00:00","42.65"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-07-19 12:00:00","42.70"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-08-19 12:00:00","40.70"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-09-11 12:00:00","40.70"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-10-25 12:00:00","40.79"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-11-29 12:00:00","40.85"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1995-12-15 12:00:00","40.87"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1996-01-16 12:00:00","42.91"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1996-02-12 12:00:00","42.46"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1996-03-15 12:00:00","42.26"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1996-04-15 12:00:00","42.00"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1996-05-14 12:00:00","42.04"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1996-05-15 12:00:00","42.04"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1996-06-15 12:00:00","41.71"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1996-07-15 12:00:00","41.93"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1996-08-15 12:00:00","41.96"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1996-12-15 12:00:00","41.70"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1997-01-15 12:00:00","41.70"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1997-03-15 12:00:00","41.67"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1997-04-15 12:00:00","41.89"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1997-05-15 12:00:00","40.79"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1997-06-15 12:00:00","40.79"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1997-07-15 12:00:00","39.31"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1997-08-15 12:00:00","38.99"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1997-09-15 12:00:00","38.40"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1997-10-15 12:00:00","38.54"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1997-11-15 12:00:00","38.88"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1998-03-15 12:00:00","38.45"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1998-04-15 12:00:00","38.85"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1998-05-15 12:00:00","38.87"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1998-06-15 12:00:00","38.93"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1998-07-15 12:00:00","39.21"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1998-11-30 12:00:00","39.25"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1999-02-15 12:00:00","39.25"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1999-03-15 12:00:00","39.44"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1999-04-13 12:00:00","38.40"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1999-05-15 12:00:00","38.56"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"1999-06-06 12:00:00","39.62"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2000-01-02 12:00:00","39.82"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2001-07-15 12:00:00","36.73"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2001-08-08 12:00:00","36.67"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2001-08-14 12:00:00","36.67"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2001-10-23 12:00:00","36.73"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2001-11-23 12:00:00","30.65"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2001-12-18 12:00:00","29.90"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2002-01-16 12:00:00","29.85"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2002-02-14 16:00:00","34.25"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2002-11-15 12:00:00","31.01"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2004-03-15 12:00:00","16.67"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2004-04-15 12:00:00","16.67"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2004-06-15 12:00:00","16.71"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2004-07-15 12:00:00","16.73"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2004-08-15 12:00:00","16.75"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2004-09-15 12:00:00","16.78"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2004-10-15 12:00:00","16.82"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Static Water Level",,"2004-12-15 12:00:00","16.78"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Suspect Data",,"1996-10-15 12:00:00","52.72"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Suspect Data",,"1996-11-15 12:00:00","51.71"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Suspect Data",,"2000-04-30 12:00:00","16.68"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Suspect Data",,"2000-05-12 13:00:00","16.60"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Suspect Data",,"2000-05-31 12:00:00","16.42"
"Dept Water - North West","2525DB00005","Borehole","-25.55038","25.92716",,,"Dip Meter","Suspect Data",,"2000-06-30 12:00:00","16.67"
"Dept Water - Pretoria","2525DA00112","Borehole","-25.55031","25.73262",,,,"Static Water Level",,"1984-01-01 08:00:00","22.00"
"Dept Water - Pretoria","2525DA00113","Borehole","-25.55031","25.73286",,,,"Static Water Level",,"1984-01-01 08:00:00","22.00"
"Dept Water - Pretoria","007098","Borehole","-25.54976","26.05078",,,,,,"1952-06-06 08:00:00","24.38"
"Dept Water - Pretoria","2526CA00728","Borehole","-25.54921","26.05800",,,,,,,
"Dept Water - Pretoria","2525DB00025","Borehole","-25.54892","25.99353",,,,,,,
"Dept Water - Pretoria","2525DB00024","Borehole","-25.54836","25.99187",,,,,,,
"Dept Water - Pretoria","2526CA00366","Borehole","-25.54782","26.00078",,,,,,"1988-08-25 08:26:00","10.96"
"Dept Water - Pretoria","2526CA00367","Borehole","-25.54782","26.00105",,,,,,"1988-08-25 08:30:00","10.95"
"Dept Water - Pretoria","2526CA00382","Borehole","-25.54782","26.00244",,,,,,"1988-08-25 09:13:00","13.36"
"Dept Water - Pretoria","2526CA00368","Borehole","-25.54698","26.00078",,,,,,"1988-08-25 08:40:00","11.86"
"Dept Water - Pretoria","2526CA00383","Borehole","-25.54698","26.00161",,,,,,"1988-08-25 08:56:00","13.30"
"Dept Water - Pretoria","2526CA00393","Borehole","-25.54698","26.00522",,,,,,"1988-08-25 08:00:00","11.20"
"Dept Water - Pretoria","2525DA00103","Borehole","-25.54690","25.67715",,,,"Static Water Level",,"1984-01-01 08:00:00","13.00"
"Dept Water - Pretoria","2525DA00103","Borehole","-25.54690","25.67715",,,,"Static Water Level",,"1992-01-01 08:00:00","14.50"
"Dept Water - Pretoria","2525DA00102","Borehole","-25.54690","25.67798",,,,"Static Water Level",,"1984-01-01 08:00:00","12.00"
"Dept Water - Pretoria","2525DA00102","Borehole","-25.54690","25.67798",,,,"Static Water Level",,"1992-01-01 08:00:00","14.80"
"Dept Water - Pretoria","2526CA00540","Borehole","-25.54673","26.06934",,,"Dip Meter","Static Water Level",,"1990-07-10 12:15:00","3.84"
"Dept Water - Pretoria","2525DB00053","Borehole","-25.54670","25.87076",,,,,,"1988-08-17 08:35:00","14.64"
"Dept Water - Pretoria","2526CA00534","Borehole","-25.54656","26.06703",,,,,,,
"Dept Water - Pretoria","2526CA00536","Borehole","-25.54649","26.06771",,,"Dip Meter","Static Water Level",,"1992-04-01 12:00:00","3.00"
"Dept Water - Pretoria","2526CA00391","Borehole","-25.54643","26.00300",,,,,,"1988-08-25 09:26:00","11.24"
"Dept Water - Pretoria","2525DB00029","Borehole","-25.54642","25.99187",,,,,,"1988-08-24 07:48:00","11.90"
"Dept Water - Pretoria","2526CA00541","Borehole","-25.54633","26.06842",,,"Dip Meter","Static Water Level",,"1990-07-10 12:21:00","2.86"
"Dept Water - Pretoria","2526CA00535","Borehole","-25.54623","26.06724",,,,,,,
"Dept Water - Pretoria","2525DB00395","Spring","-25.54599","25.94045",,,,,,,
"Dept Water - Pretoria","2526CA00510","Borehole","-25.54576","26.05087",,,"Dip Meter","Static Water Level",,"1990-07-05 14:41:00","8.62"
"Dept Water - Pretoria","2526CA00508","Borehole","-25.54564","26.05165",,,"Dip Meter","Static Water Level",,"1990-07-05 14:37:00","8.60"
"Dept Water - Pretoria","2526CA00392","Borehole","-25.54560","26.00522",,,,,,,
"Dept Water - Pretoria","2526CA00537","Borehole","-25.54560","26.07104",,,,,,,
"Dept Water - Pretoria","2525DB00094","Borehole","-25.54559","25.93881",,,,,,"1988-08-23 07:30:00","11.33"
"Dept Water - Pretoria","2526CA00512","Borehole","-25.54550","26.05570",,,"Dip Meter","Static Water Level",,"1990-07-05 12:49:00","6.25"
"Dept Water - Pretoria","2526CA00538","Borehole","-25.54549","26.07157",,,"Dip Meter","Static Water Level",,"1992-04-01 12:00:00","7.00"
"Dept Water - Pretoria","2526CA00513","Borehole","-25.54546","26.05634",,,"Dip Meter","Static Water Level",,"1990-07-05 12:45:00","4.64"
"Dept Water - Pretoria","2526CA00374","Borehole","-25.54504","26.01494",,,,,,,
"Dept Water - Pretoria","2525DB00086","Borehole","-25.54503","25.93798",,,,,,,
"Dept Water - Pretoria","2525DB00098","Borehole","-25.54503","25.96631",,,,,,"1988-08-23 10:00:00","11.65"
"Dept Water - Pretoria","2526CA00539","Borehole","-25.54486","26.07185",,,"Estimated","Static Water Level",,"1972-01-01 08:00:00","4.50"
"Dept Water - Pretoria","2525DB00394","Spring","-25.54469","25.94525",,,,,,,
"Dept Water - Pretoria","2525DB00383","Borehole","-25.54461","25.87132",,,,"Static Water Level",,"1993-10-01 08:00:00","20.25"
"Dept Water - Pretoria","2526CA00509","Borehole","-25.54458","26.05159",,,"Dip Meter","Static Water Level",,"1990-07-05 14:51:00","6.37"
"Dept Water - Pretoria","2526CA00516","Borehole","-25.54430","26.04221",,,"Dip Meter","Static Water Level",,"1990-07-05 15:19:00","6.60"
"Dept Water - Pretoria","2526CA00574","Borehole","-25.54414","26.03269",,,,,,,
"Dept Water - Pretoria","2525DB00030","Borehole","-25.54392","25.98576",,,,,,"1988-08-25 11:41:00","21.13"
"Dept Water - Pretoria","2526CA00517","Borehole","-25.54371","26.04202",,,"Dip Meter","Static Water Level",,"1990-07-05 15:28:00","6.31"
"Dept Water - Pretoria","2526CA00514","Borehole","-25.54359","26.04387",,,"Dip Meter","Static Water Level",,"1990-07-05 16:12:00","8.70"
"Dept Water - Pretoria","2526CA00515","Borehole","-25.54352","26.04439",,,"Dip Meter","Static Water Level",,"1990-07-05 16:16:00","8.86"
"Dept Water - Pretoria","2525DB00028","Borehole","-25.54336","25.99215",,,,,,"1988-08-24 07:56:00","24.40"
"Dept Water - Pretoria","2525DB00027","Borehole","-25.54336","25.99826",,,,,,,
"Dept Water - Pretoria","2526CA00372","Borehole","-25.54282","26.00133",,,,,,"1988-08-25 09:50:00","23.03"
"Dept Water - Pretoria","2526CA00373","Borehole","-25.54226","26.01994",,,,,,,
"Dept Water - Pretoria","2526CA00573","Borehole","-25.54211","26.02869",,,,,,,
"Dept Water - Pretoria","2525DA00097","Borehole","-25.54192","25.74889",,,,"Static Water Level",,"1992-03-18 08:00:00","25.00"
"Dept Water - Pretoria","2526CA00394","Borehole","-25.54171","26.01911",,,,,,"1988-08-31 07:15:00","12.50"
"Dept Water - Pretoria","007099","Borehole","-25.54171","26.05023",,,,,,"1952-07-01 08:00:00","21.34"
"Dept Water - Pretoria","2525DB00096","Borehole","-25.54170","25.96076",,,,,,"1988-08-23 09:45:00","37.10"
"Dept Water - Pretoria","2525DB00097","Borehole","-25.54170","25.97437",,,,,,"1988-08-23 09:45:00","15.03"
"Dept Water - Pretoria","2526CA00388","Borehole","-25.54143","26.00661",,,,,,"1988-08-23 16:41:00","14.11"
"Dept Water - Pretoria","2526CA00511","Borehole","-25.54127","26.05111",,,,,,"1990-07-05 14:06:00","12.37"
